"Time","Engine Speed","Exhaust Lambda","Ignition Output Cut Count","Driver Throttle","Dyno Filtered Speed","ECU Battery Voltage","Engine Efficiency","Engine Load","Engine Load Normalised","Fuel Mixture Aim","Fuel Volume Compensation","Fuel Volume Trim","Fuel Volume","Fuel Volume Cylinder 1 Volume","Fuel Cylinder 1 Output Volume","Fuel Injector Differential Pressure","Fuel Cylinder 1 Output Pulse Width 1","Fuel Timing","Fuel Volume Per Cycle","Fuel Injector Duty Cycle","Fuel Used","Fuel Mass Flow","Ignition Timing Main","Ignition Timing","Engine Speed Limit Ignition","ECU Internal Temperature","Engine Synchronisation Voltage Maximum","Engine Synchronisation Voltage Minimum","Fuel Temperature","ECU Uptime","Wheels Rear","Drive Train Ratio","Drive Train Clutch Slip Loss","GPS Receiver Altitude","GPS Receiver Speed","ECU CPU Usage","Dyno Power Engine","Dyno Brake Specific Fuel Consumption","Vehicle Speed","Fuel Pressure","Dyno Force Wheel","GPS Receiver Latitude","GPS Receiver Longitude","Dyno Angular Acceleration","Dyno Torque Wheel","Dyno Torque Engine","Fuel Cylinder 1 Pin Diagnostic","Engine Speed Reference State","Ignition Timing State","Engine Speed Reference Diagnostic","Engine Speed Pin Diagnostic","Engine Speed Limit State","Engine Synchronisation Position Diagnostic","Engine Synchronisation Pin Diagnostic","Fuel Cylinder 1 Output Diagnostic","Ignition Output Diagnostic","Exhaust Lambda Collector Diagnostic","Ignition State"
"s","rpm","LA","","","deg/s","V","%","mg","%","LA","%Trim","%Trim","ul","ul","ul","dkPa","ms","dBTDC","ul","%","l","g/min","dBTDC","dBTDC","rpm","C","V","V","C","s","km/h","","%","m","km/h","%","ps","","km/h","kPa","N","deg","deg","deg/s/s","N.m","N.m","","","","","","","","","","","",""

"30.040","465.9","","0","1","0.0","16.286","101.6","50.5","99.8","0.95","1.60","20.0","5.859","7.0","3.5","420.0","14.1","305.0","1.174","9.5","0.000","0.00","-0.4","-0.4","4500","33","3.880","0.056","25.0","57.0","0.0","8.0","100.0","","","16.6","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","4","1","0","2","1","7","1","-1","1"
"30.060","314.9","","0","0","0.0","16.267","101.0","50.2","99.7","0.95","2.40","20.0","5.855","7.0","2.3","420.0","9.4","305.0","0.000","9.3","0.000","0.00","-1.0","-1.0","4500","33","3.801","0.056","25.0","57.1","0.0","8.0","100.0","","","14.3","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","4","1","0","2","1","7","1","-1","1"
"30.080","90.4","","0","0","0.0","16.247","100.3","49.9","99.7","0.95","3.20","20.0","5.853","7.0","1.2","420.0","4.7","305.0","0.000","9.1","0.000","0.00","-1.0","-1.0","4500","33","3.723","0.056","25.0","57.1","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","4","1","0","2","1","7","1","-1","1"
"30.100","400.3","","0","0","0.0","16.228","101.3","50.4","99.6","0.95","4.00","20.0","5.851","7.0","0.0","420.0","0.0","305.0","0.000","8.9","0.000","0.00","-0.7","-0.7","4500","33","3.644","0.056","25.0","57.1","0.0","8.0","100.0","","","13.9","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","5","1","0","2","1","7","7","-1","0"
"30.120","407.3","","0","0","0.0","16.245","101.4","50.4","99.6","0.95","4.80","20.0","6.784","9.8","0.0","420.0","0.0","305.0","0.000","8.7","0.000","0.00","-0.6","-0.6","4500","33","3.565","0.056","25.0","57.1","0.0","8.0","100.0","","","18.5","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","5","1","0","2","1","7","7","-1","0"
"30.140","380.5","","0","0","0.0","16.262","101.3","50.4","99.6","0.95","5.60","20.0","7.717","9.8","0.0","420.0","0.0","305.0","0.000","8.5","0.000","0.00","-0.7","-0.7","4500","33","3.486","0.056","25.0","57.1","0.0","8.0","100.0","","","14.0","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","5","1","0","2","1","7","7","-1","0"
"30.160","357.6","","0","0","0.0","16.279","101.2","50.3","99.5","0.95","6.40","20.0","8.183","9.8","0.0","420.0","0.0","305.0","0.000","8.3","0.000","0.00","-0.8","-0.8","4500","33","3.408","0.056","25.0","57.2","0.0","8.0","100.0","","","14.3","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","5","1","0","2","1","7","7","-1","0"
"30.180","349.7","","0","0","0.0","16.296","101.2","50.3","99.5","0.95","7.20","20.0","8.180","9.8","0.0","420.0","0.0","305.0","0.000","8.1","0.000","0.00","-0.8","-0.8","4500","33","3.329","0.056","25.0","57.2","0.0","8.0","100.0","","","14.0","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","5","1","0","2","1","7","7","-1","0"
"30.200","346.7","","0","0","0.0","16.312","101.2","50.3","99.5","0.95","8.00","20.0","8.178","9.8","0.0","420.0","0.0","305.0","0.000","7.9","0.000","0.00","-0.8","-0.8","4500","33","3.250","0.056","25.0","57.2","0.0","8.0","100.0","","","13.9","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","1","1","0","2","1","7","7","-1","0"
"30.220","345.7","","0","0","0.0","16.317","101.2","50.3","99.4","0.95","8.80","20.0","8.173","9.8","0.0","420.0","0.0","305.0","0.000","7.7","0.000","0.00","-0.8","-0.8","4500","33","3.172","0.056","25.0","57.2","0.0","8.0","100.0","","","18.5","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","1","1","0","2","1","7","7","-1","0"
"30.240","318.9","","0","0","0.0","16.322","101.1","50.2","99.4","0.95","9.60","20.0","8.169","9.8","0.0","420.0","0.0","305.0","0.000","7.5","0.000","0.00","-0.9","-0.9","4500","33","3.093","0.056","25.0","57.2","0.0","8.0","100.0","","","13.9","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","1","1","0","2","1","7","7","-1","0"
"30.260","300.0","","0","0","0.0","16.327","101.0","50.2","99.3","0.95","10.40","20.0","8.165","9.8","0.0","420.0","0.0","305.0","0.000","7.3","0.000","0.00","-1.0","-1.0","4500","33","3.014","0.056","25.0","57.3","0.0","8.0","100.0","","","14.2","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","1","1","0","2","1","7","7","-1","0"
"30.280","282.1","","0","0","0.0","16.332","100.9","50.2","99.3","0.95","11.20","20.0","8.162","9.8","0.0","420.0","0.0","305.0","0.000","7.1","0.000","0.00","-1.0","-1.0","4500","33","2.936","0.056","25.0","57.3","0.0","8.0","100.0","","","14.5","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","1","1","0","2","1","7","7","-1","0"
"30.300","276.2","","0","0","0.0","16.337","100.9","50.2","99.2","0.95","12.00","20.0","8.159","9.8","0.0","420.0","0.0","305.0","0.000","6.9","0.000","0.00","-1.0","-1.0","4500","33","2.857","0.056","25.0","57.3","0.0","8.0","100.0","","","13.8","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","5","1","0","2","1","7","7","-1","0"
"30.320","266.2","","0","0","0.0","16.337","100.9","50.2","99.2","0.95","12.80","20.0","8.154","9.8","0.0","420.0","0.0","305.0","0.000","6.7","0.000","0.00","-1.0","-1.0","4500","33","2.778","0.056","25.0","57.3","0.0","8.0","100.0","","","18.5","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","5","1","0","2","1","7","7","-1","0"
"30.340","253.3","","0","0","0.0","16.337","100.8","50.1","99.1","0.95","13.60","20.0","8.149","9.8","0.0","420.0","0.0","305.0","0.000","6.5","0.000","0.00","-1.0","-1.0","4500","33","2.699","0.056","25.0","57.3","0.0","8.0","100.0","","","14.2","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","5","1","0","2","1","7","7","-1","0"
"30.360","211.6","","0","0","0.0","16.337","100.7","50.1","99.0","0.95","14.40","20.0","8.140","9.8","0.0","420.0","0.0","305.0","0.000","6.3","0.000","0.00","-1.0","-1.0","4500","33","2.621","0.056","25.0","57.4","0.0","8.0","100.0","","","14.0","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","5","1","0","2","1","7","7","-1","0"
"30.380","179.8","","0","0","0.0","16.337","100.6","50.0","98.8","0.95","15.20","20.0","8.126","9.8","0.0","420.0","0.0","305.0","0.000","6.1","0.000","0.00","-1.0","-1.0","4500","33","2.542","0.056","25.0","57.4","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","12","0","5","1","0","2","1","7","7","-1","0"
"30.400","105.3","","0","0","0.0","16.337","100.4","49.9","98.7","0.95","16.00","20.0","8.112","9.7","0.0","420.0","0.0","305.0","0.000","5.9","0.000","0.00","-1.0","-1.0","4500","33","2.463","0.056","25.0","57.4","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","7","0","1","1","0","1","1","7","7","-1","0"
"30.420","144.0","","0","0","0.0","16.339","100.5","50.0","98.8","0.95","16.80","20.0","8.121","9.7","0.0","420.0","0.0","305.0","0.000","5.7","0.000","0.00","-1.0","-1.0","4500","33","2.385","0.056","25.0","57.4","0.0","8.0","100.0","","","18.8","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","7","0","1","1","0","1","1","7","7","-1","0"
"30.440","182.8","","0","0","0.0","16.341","100.6","50.0","98.9","0.95","17.60","20.0","8.130","9.8","0.0","420.0","0.0","305.0","0.000","5.5","0.000","0.00","-1.0","-1.0","4500","33","2.306","0.056","25.0","57.4","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","7","0","1","1","0","1","1","7","7","-1","0"
"30.460","182.8","","0","0","0.0","16.344","100.6","50.0","98.9","0.95","18.40","20.0","8.133","9.8","0.0","420.0","0.0","305.0","0.000","5.3","0.000","0.00","-1.0","-1.0","4500","33","2.227","0.056","25.0","57.5","0.0","8.0","100.0","","","14.0","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","7","0","1","1","0","1","1","7","7","-1","0"
"30.480","512.9","","0","0","0.0","16.346","101.7","50.6","98.9","0.95","19.20","20.0","8.131","9.9","0.0","420.0","0.0","305.0","0.000","5.1","0.000","0.00","-0.3","-0.3","4500","33","2.149","0.056","25.0","57.5","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","7","0","1","1","0","1","1","7","7","-1","0"
"30.500","166.9","","0","0","0.0","16.349","100.6","50.0","98.9","0.95","20.00","20.0","8.129","9.8","0.0","420.0","0.0","305.0","0.000","4.9","0.000","0.00","-1.0","-1.0","4500","33","2.070","0.056","25.0","57.5","0.0","8.0","100.0","","","13.9","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.520","158.9","","0","0","0.0","16.346","100.5","50.0","98.8","0.95","20.80","20.0","8.127","9.8","0.0","420.0","0.0","305.0","0.000","4.7","0.000","0.00","-1.0","-1.0","4500","33","1.991","0.056","25.0","57.5","0.0","8.0","100.0","","","18.4","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.540","147.0","","0","0","0.0","16.344","100.5","50.0","98.8","0.95","21.60","20.0","8.125","9.7","0.0","420.0","0.0","305.0","0.000","4.6","0.000","0.00","-1.0","-1.0","4500","33","1.912","0.056","25.0","57.5","0.0","8.0","100.0","","","14.4","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.560","143.1","","0","0","0.0","16.341","100.5","50.0","98.8","0.95","22.40","20.0","8.122","9.7","0.0","420.0","0.0","305.0","0.000","4.4","0.000","0.00","-1.0","-1.0","4500","33","1.834","0.056","25.0","57.6","0.0","8.0","100.0","","","14.0","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.580","135.1","","0","0","0.0","16.339","100.5","49.9","98.8","0.95","23.20","20.0","8.120","9.7","0.0","420.0","0.0","305.0","0.000","4.2","0.000","0.00","-1.0","-1.0","4500","33","1.755","0.056","25.0","57.6","0.0","8.0","100.0","","","16.3","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.600","123.2","","0","0","0.0","16.337","100.4","49.9","98.7","0.95","24.00","20.0","8.117","9.7","0.0","420.0","0.0","305.0","0.000","4.0","0.000","0.00","-1.0","-1.0","4500","33","1.676","0.056","25.0","57.6","0.0","8.0","100.0","","","13.8","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.620","115.2","","0","0","0.0","16.337","100.4","49.9","98.7","0.95","24.80","20.0","8.116","9.7","0.0","420.0","0.0","305.0","0.000","3.8","0.000","0.00","-1.0","-1.0","4500","33","1.598","0.056","25.0","57.6","0.0","8.0","100.0","","","18.4","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.640","111.3","","0","0","0.0","16.337","100.4","49.9","98.7","0.95","25.60","20.0","8.115","9.7","0.0","420.0","0.0","305.0","0.000","3.6","0.000","0.00","-1.0","-1.0","4500","33","1.519","0.056","25.0","57.6","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.660","103.3","","0","0","0.0","16.337","100.3","49.9","98.7","0.95","26.40","20.0","8.113","9.7","0.0","420.0","0.0","305.0","0.000","3.4","0.000","0.00","-1.0","-1.0","4500","33","1.440","0.056","25.0","57.7","0.0","8.0","100.0","","","14.1","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.680","95.4","","0","0","0.0","16.337","100.3","49.9","98.6","0.95","27.20","20.0","8.110","9.7","0.0","420.0","0.0","305.0","0.000","3.2","0.000","0.00","-1.0","-1.0","4500","33","1.362","0.056","25.0","57.7","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.700","87.4","","0","0","0.0","16.337","100.3","49.9","98.6","0.95","28.00","20.0","8.108","9.7","0.0","420.0","0.0","305.0","0.000","3.0","0.000","0.00","-1.0","-1.0","4500","33","1.283","0.056","25.0","57.7","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.720","87.4","","0","0","0.0","16.339","100.3","49.9","98.6","0.95","28.80","20.0","8.107","9.7","0.0","420.0","0.0","305.0","0.000","2.8","0.000","0.00","-1.0","-1.0","4500","33","1.204","0.056","25.0","57.7","0.0","8.0","100.0","","","18.4","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.740","83.4","","0","0","0.0","16.341","100.3","49.9","98.6","0.95","29.60","20.0","8.107","9.7","0.0","420.0","0.0","305.0","0.000","2.6","0.000","0.00","-1.0","-1.0","4500","33","1.125","0.056","25.0","57.7","0.0","8.0","100.0","","","13.8","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.760","75.5","","0","0","0.0","16.344","100.3","49.8","98.6","0.95","30.40","20.0","8.106","9.7","0.0","420.0","0.0","305.0","0.000","2.4","0.000","0.00","-1.0","-1.0","4500","33","1.047","0.056","25.0","57.8","0.0","8.0","100.0","","","14.1","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.780","75.5","","0","0","0.0","16.346","100.3","49.8","98.6","0.95","31.20","20.0","8.105","9.7","0.0","420.0","0.0","305.0","0.000","2.2","0.000","0.00","-1.0","-1.0","4500","33","0.968","0.056","25.0","57.8","0.0","8.0","100.0","","","14.3","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.800","75.5","","0","0","0.0","16.349","100.3","49.8","98.6","0.95","32.00","20.0","8.104","9.7","0.0","420.0","0.0","305.0","0.000","2.0","0.000","0.00","-1.0","-1.0","4500","33","0.889","0.056","25.0","57.8","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.820","67.6","","0","0","0.0","16.346","100.2","49.8","98.6","0.95","32.80","20.0","8.104","9.7","0.0","420.0","0.0","305.0","0.000","1.8","0.000","0.00","-1.0","-1.0","4500","33","0.811","0.056","25.0","57.8","0.0","8.0","100.0","","","18.4","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.840","67.6","","0","0","0.0","16.344","100.2","49.8","98.5","0.95","33.60","20.0","8.103","9.7","0.0","420.0","0.0","305.0","0.000","1.6","0.000","0.00","-1.0","-1.0","4500","33","0.732","0.056","25.0","57.8","0.0","8.0","100.0","","","13.6","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.860","67.6","","0","0","0.0","16.341","100.2","49.8","98.5","0.95","34.40","20.0","8.102","9.7","0.0","420.0","0.0","305.0","0.000","1.4","0.000","0.00","-1.0","-1.0","4500","33","0.653","0.056","25.0","57.9","0.0","8.0","100.0","","","14.0","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.880","67.6","","0","0","0.0","16.339","100.2","49.8","98.5","0.95","35.20","20.0","8.102","9.7","0.0","420.0","0.0","305.0","0.000","1.2","0.000","0.00","-1.0","-1.0","4500","33","0.575","0.056","25.0","57.9","0.0","8.0","100.0","","","13.6","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.900","67.6","","0","0","0.0","16.337","100.2","49.8","98.5","0.95","36.00","20.0","8.102","9.7","0.0","420.0","0.0","305.0","0.000","1.0","0.000","0.00","-1.0","-1.0","4500","33","0.496","0.056","25.0","57.9","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.920","67.6","","0","0","0.0","16.337","100.2","49.8","98.5","0.95","36.80","20.0","8.102","9.7","0.0","420.0","0.0","305.0","0.000","0.8","0.000","0.00","-1.0","-1.0","4500","33","0.417","0.056","25.0","57.9","0.0","8.0","100.0","","","18.2","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.940","67.6","","0","0","0.0","16.337","100.2","49.8","98.5","0.95","37.60","20.0","8.102","9.7","0.0","420.0","0.0","305.0","0.000","0.6","0.000","0.00","-1.0","-1.0","4500","33","0.338","0.056","25.0","57.9","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.960","67.6","","0","0","0.0","16.337","100.2","49.8","98.5","0.95","38.40","20.0","8.102","9.7","0.0","420.0","0.0","305.0","0.000","0.4","0.000","0.00","-1.0","-1.0","4500","33","0.260","0.056","25.0","58.0","0.0","8.0","100.0","","","14.0","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"30.980","67.6","","0","0","0.0","16.337","100.2","49.8","98.5","0.95","39.20","20.0","8.102","9.7","0.0","420.0","0.0","305.0","0.000","0.2","0.000","0.00","-1.0","-1.0","4500","33","0.181","0.056","25.0","58.0","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"31.000","67.6","","0","0","0.0","16.337","100.2","49.8","98.5","0.95","40.00","20.0","8.102","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.102","0.056","25.0","58.0","0.0","8.0","100.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"31.020","67.6","","0","0","0.0","16.337","100.2","49.8","98.5","0.95","40.00","20.0","8.102","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.102","0.056","25.0","58.0","0.0","8.0","80.0","","","21.2","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"31.040","67.6","","0","0","0.0","16.337","100.2","49.8","98.5","0.95","40.00","20.0","8.102","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.101","0.056","25.0","58.0","0.0","8.0","60.0","","","14.4","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"31.060","67.6","","0","0","0.0","16.337","100.2","49.8","98.5","0.95","40.00","20.0","8.099","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.101","0.056","25.0","58.1","0.0","8.0","40.0","","","14.2","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"31.080","0.0","","0","0","0.0","16.337","100.0","49.7","98.4","0.95","40.00","20.0","8.091","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.101","0.056","25.0","58.1","0.0","8.0","20.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","5","0","5","1","0","2","1","1","7","-1","0"
"31.100","0.0","","0","0","0.0","16.337","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.100","0.056","25.0","58.1","0.0","8.0","0.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","2","0","1","1","0","2","1","1","7","-1","0"
"31.120","0.0","","0","0","0.0","16.337","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.100","0.056","25.0","58.1","0.0","8.0","0.0","","","18.5","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","2","0","1","1","0","2","1","1","7","-1","0"
"31.140","0.0","","0","0","0.0","16.337","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.099","0.056","25.0","58.1","0.0","8.0","0.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","2","0","1","1","0","2","1","1","7","-1","0"
"31.160","0.0","","0","0","0.0","16.337","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.099","0.056","25.0","58.2","0.0","8.0","0.0","","","14.0","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","2","0","1","1","0","2","1","1","7","-1","0"
"31.180","0.0","","0","0","0.0","16.337","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.098","0.056","25.0","58.2","0.0","8.0","0.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","2","0","1","1","0","2","1","1","7","-1","0"
"31.200","0.0","","0","0","0.0","16.337","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.098","0.056","25.0","58.2","0.0","8.0","0.0","","","15.8","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","2","0","1","1","0","1","1","1","7","-1","0"
"31.220","0.0","","0","0","0.0","16.339","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.097","0.056","25.0","58.2","0.0","8.0","0.0","","","16.3","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","2","0","1","1","0","1","1","1","7","-1","0"
"31.240","0.0","","0","0","0.0","16.341","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.097","0.056","25.0","58.2","0.0","8.0","0.0","","","13.7","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","2","0","1","1","0","1","1","1","7","-1","0"
"31.260","0.0","","0","0","0.0","16.344","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.096","0.056","25.0","58.3","0.0","8.0","0.0","","","14.0","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","2","0","1","1","0","1","1","1","7","-1","0"
"31.280","0.0","","0","0","0.0","16.346","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","305.0","0.000","0.0","0.000","0.00","-1.0","-1.0","4500","33","0.096","0.056","25.0","58.3","0.0","8.0","0.0","","","14.3","0.0","0.0","0.00","420.0","0.0","0.0000000","0.0000000","0.0","0.0","0.0","1","2","0","1","1","0","1","1","1","7","-1","0"
